Date,Close,High,Low,Open,Volume,Log_Return
1998-12-22,5.696742534637451,5.69674253463745,5.675373888374996,5.683921138206887,3800,
1998-12-23,5.756571292877197,5.782213033506126,5.735202654003873,5.735202654003873,1400,0.01044750948667903
1998-12-24,5.889052391052246,5.889052391052246,5.7993068313036025,5.824948568855354,3000,0.022753064532802715
1998-12-28,5.837770938873291,5.880507182935321,5.829223690060886,5.880507182935321,5000,-0.008746064919354712
1998-12-29,5.9446120262146,5.944612026214599,5.944612026214599,5.944612026214599,200,0.018136232064767513
1998-12-30,5.927517890930176,5.940338243153568,5.927517890930177,5.940338243153568,1600,-0.0028797102485924046
1998-12-31,5.99589729309082,6.017264899602615,5.978802790535131,5.978802790535131,6600,0.01146989361035422
1999-01-04,5.923243522644043,6.085641252702104,5.923243522644043,6.000168763197861,26000,-0.012191259659727352
1999-01-05,6.068545341491699,6.098461227533718,5.978799770095854,5.978799770095854,8800,0.024234737954490975
1999-01-06,6.175386905670166,6.175386905670167,6.077093036699191,6.107008924947813,25800,0.017452608189157774
1999-01-07,6.128377914428711,6.39761679636875,6.107010312281475,6.145472413492668,172400,-0.00764143669398617
1999-01-08,6.337785243988037,6.337785243988037,6.1839347719698345,6.1839347719698345,50400,0.03359927617183951
1999-01-11,6.350606441497803,6.350606441497803,6.290775694404284,6.342059191913014,28400,0.00202093412486622
1999-01-12,6.1882100105285645,6.324966032860687,6.175389655117752,6.29505117465836,10200,-0.0259044404546374
1999-01-13,6.05145263671875,6.119830632613877,6.004443286223558,6.004443286223558,11000,-0.022347522023091138
1999-01-14,5.948885917663574,6.077094665889081,5.897602418373371,6.068547416007381,254600,-0.017094387167874547
1999-01-15,6.038631439208984,6.038631439208984,5.987347949463538,6.017262796799081,31600,0.014973442063523872
1999-01-19,5.927517890930176,6.01726348659009,5.884781644576553,6.01726348659009,53400,-0.018571846114915802
1999-01-20,5.906147003173828,5.970251870042726,5.9018739018438975,5.927515639918458,81800,-0.0036118837538116795
1999-01-21,5.880509376525879,5.914698384528936,5.8505945162060655,5.906151132528172,119800,-0.004350286672436424
1999-01-22,5.76511812210083,5.842043338414789,5.756570875843724,5.820674701089511,14000,-0.01981774378511117
1999-01-25,5.880509376525879,5.880509376525879,5.803584108519,5.824952760203772,58600,0.019817743785111017
1999-01-26,5.863414287567139,5.863414287567139,5.795036278382682,5.859141183675919,3600,-0.0029113099713764645
1999-01-27,5.816402435302734,5.970252890034788,5.816402435302735,5.970252890034788,30200,-0.008050144494988098
1999-01-28,5.74375057220459,5.850591692328505,5.74375057220459,5.850591692328505,13600,-0.012569525609007147
1999-01-29,5.773666858673096,5.773666858673095,5.730930616356363,5.730930616356363,800,0.005194976031595611
1999-02-01,5.820677280426025,5.880508030738774,5.820677280426025,5.820677280426025,5800,0.008109243404386329
1999-02-02,5.824951648712158,5.846319252953935,5.795035750735041,5.79930989760271,5600,0.0007340725870767678
1999-02-03,5.8292236328125,5.850592276316322,5.812129135355572,5.8292236328125,2200,0.0007331251141302762
1999-02-04,6.000166416168213,6.021535051868376,5.842042894119754,5.842042894119754,13600,0.028903380990283344
1999-02-05,6.081368923187256,6.1369255267466505,6.030085422963747,6.030085422963747,88800,0.01344261760375918
1999-02-08,6.05145263671875,6.11555752955314,6.025810888258078,6.098463030579358,44600,-0.004931474010345103
1999-02-09,5.936065196990967,6.051452541566959,5.936065196990967,6.051452541566959,28400,-0.01925185933952438
1999-02-10,5.948885917663574,5.978801813932257,5.923244168018472,5.978801813932257,9800,0.0021574721716498056
1999-02-11,5.889052391052246,5.970251748315278,5.889052391052246,5.914694128603998,20200,-0.010108860948212344
1999-02-12,5.859139442443848,5.914696036712977,5.859139442443848,5.897601539497043,5000,-0.005092360369073972
1999-02-16,5.803580284118652,5.970252109984253,5.803580284118652,5.970252109984253,12600,-0.009527722507377046
1999-02-17,5.74375057220459,5.85913894020381,5.74375057220459,5.777939563705808,10200,-0.010362610728348523
1999-02-18,5.786488056182861,5.795035305896573,5.7223842050127445,5.756573203867592,62000,0.007413147476734881
1999-02-19,5.833497047424316,5.842044295081081,5.79503391128628,5.807855304454023,16200,0.008091102919559499
1999-02-22,5.931792259216309,5.9488867614042515,5.812130743900706,5.812130743900706,20000,0.016709746160804794
1999-02-23,5.880509376525879,5.948887392531994,5.8463203685228216,5.944614288214473,10600,-0.008683016481727436
1999-02-24,5.863414287567139,5.965981301343823,5.863414287567139,5.965981301343823,5600,-0.0029113099713764645
1999-02-25,5.863414287567139,5.863414287567139,5.812130780678796,5.82922528297491,13600,0.0
1999-02-26,5.863414287567139,5.863414287567139,5.863414287567139,5.863414287567139,1400,0.0
1999-03-01,5.795034408569336,5.824950299617748,5.795034408569336,5.8206761537399965,4200,-0.011730662443288195
1999-03-02,5.74375057220459,5.863412042458853,5.74375057220459,5.8078554529519835,95400,-0.008889007660707158
1999-03-03,5.705290794372559,5.816405061855654,5.705290794372559,5.816405061855654,7800,-0.006718452884518161
1999-03-04,5.722383499145508,5.777940093748898,5.701014855814371,5.701014855814371,5800,0.0029914603935276528
1999-03-05,5.91469669342041,5.91469669342041,5.790762096527117,5.790762096527117,8400,0.03305480433437291
1999-03-08,5.953156471252441,5.9531564712524405,5.863409879978516,5.863409879978516,13400,0.006481359675287879
1999-03-09,5.901876449584961,5.923244052188633,5.880507803615844,5.923244052188633,11200,-0.00865123561317475
1999-03-10,5.983071804046631,6.008713540349688,5.893326248668393,5.90614659513746,53600,0.01366377303131767
1999-03-11,6.047177791595459,6.077092634499042,6.000167411277536,6.012988803497011,27800,0.010657566797949162
1999-03-12,6.021536827087402,6.1155565564833605,6.021536827087402,6.09846206022955,15800,-0.0042491688465731165
1999-03-15,6.034358024597168,6.059999772577042,5.991621777964043,6.021537672289928,13400,0.002126959881625139
1999-03-16,6.0087127685546875,6.042901745900659,6.004439668068834,6.025807257227673,15000,-0.004258929511712789
1999-03-17,5.9916205406188965,6.038630923889794,5.9830732930573856,6.038630923889794,7000,-0.0028486274595197147
1999-03-18,6.119835376739502,6.119835376739502,6.021542453125821,6.055731477576879,22600,0.02117328039430887
1999-03-19,6.127547264099121,6.209018670733854,6.12754726409912,6.209018670733854,10600,0.0012593528927788426
1999-03-22,6.144699573516846,6.166139032808588,6.101819608059206,6.101819608059206,49800,0.002795302410925127
1999-03-23,5.990335941314697,6.114687405793096,5.956031944648256,6.114687405793096,33400,-0.025442357993913797
